,filename,num_ratings,num_bboxes,num_objects,ratings,bounding_boxes
108,DSC05585.jpeg,18,18,18,"[['2', '2', '1', '5', '4', '1'], ['1', '3', '5', '1', '1', '1'], ['4', '1', '1', '1', '3', '1']]","[{'x': 70, 'y': 40, 'x_offset': 140, 'y_offset': 230}, {'x': 297, 'y': 35, 'x_offset': 153, 'y_offset': 224}, {'x': 522, 'y': 51, 'x_offset': 179, 'y_offset': 243}, {'x': 778, 'y': 63, 'x_offset': 171, 'y_offset': 220}, {'x': 1058, 'y': 43, 'x_offset': 168, 'y_offset': 237}, {'x': 1298, 'y': 48, 'x_offset': 164, 'y_offset': 232}, {'x': 62, 'y': 439, 'x_offset': 171, 'y_offset': 212}, {'x': 318, 'y': 432, 'x_offset': 161, 'y_offset': 222}, {'x': 571, 'y': 424, 'x_offset': 168, 'y_offset': 233}, {'x': 788, 'y': 424, 'x_offset': 159, 'y_offset': 222}, {'x': 1068, 'y': 444, 'x_offset': 156, 'y_offset': 217}, {'x': 1296, 'y': 434, 'x_offset': 154, 'y_offset': 219}, {'x': 62, 'y': 791, 'x_offset': 171, 'y_offset': 222}, {'x': 331, 'y': 802, 'x_offset': 153, 'y_offset': 222}, {'x': 581, 'y': 832, 'x_offset': 161, 'y_offset': 212}, {'x': 810, 'y': 822, 'x_offset': 163, 'y_offset': 220}, {'x': 1036, 'y': 796, 'x_offset': 181, 'y_offset': 215}, {'x': 1276, 'y': 769, 'x_offset': 169, 'y_offset': 220}]"
210,DSC05590.jpeg,21,21,21,"[['1', '1', '1', '1', '1', '4'], ['5', '1', '1', '4', '4', '1'], ['1', '1', '5', '1', '4', '1'], ['4', '1', '1']]","[{'x': 88, 'y': 31, 'x_offset': 157, 'y_offset': 226}, {'x': 314, 'y': 27, 'x_offset': 149, 'y_offset': 229}, {'x': 536, 'y': 41, 'x_offset': 161, 'y_offset': 239}, {'x': 779, 'y': 63, 'x_offset': 161, 'y_offset': 243}, {'x': 981, 'y': 92, 'x_offset': 166, 'y_offset': 236}, {'x': 1237, 'y': 80, 'x_offset': 169, 'y_offset': 236}, {'x': 90, 'y': 335, 'x_offset': 166, 'y_offset': 246}, {'x': 321, 'y': 349, 'x_offset': 171, 'y_offset': 234}, {'x': 555, 'y': 422, 'x_offset': 149, 'y_offset': 214}, {'x': 762, 'y': 395, 'x_offset': 159, 'y_offset': 222}, {'x': 1003, 'y': 415, 'x_offset': 176, 'y_offset': 234}, {'x': 1273, 'y': 407, 'x_offset': 157, 'y_offset': 226}, {'x': 61, 'y': 692, 'x_offset': 154, 'y_offset': 234}, {'x': 304, 'y': 704, 'x_offset': 161, 'y_offset': 212}, {'x': 567, 'y': 704, 'x_offset': 166, 'y_offset': 217}, {'x': 798, 'y': 696, 'x_offset': 164, 'y_offset': 222}, {'x': 1049, 'y': 728, 'x_offset': 152, 'y_offset': 229}, {'x': 1254, 'y': 742, 'x_offset': 157, 'y_offset': 217}, {'x': 379, 'y': 1316, 'x_offset': 166, 'y_offset': 222}, {'x': 572, 'y': 1330, 'x_offset': 161, 'y_offset': 200}, {'x': 781, 'y': 1330, 'x_offset': 159, 'y_offset': 217}]"
234,DSC05591.jpeg,15,15,15,"[['4', '1', '1', '3', '3', '1'], ['1', '1', '5', '1', '3', '1'], ['3', '1', '1']]","[{'x': 83, 'y': 40, 'x_offset': 176, 'y_offset': 257}, {'x': 344, 'y': 51, 'x_offset': 176, 'y_offset': 241}, {'x': 596, 'y': 114, 'x_offset': 159, 'y_offset': 241}, {'x': 826, 'y': 85, 'x_offset': 168, 'y_offset': 248}, {'x': 1092, 'y': 110, 'x_offset': 185, 'y_offset': 248}, {'x': 1389, 'y': 103, 'x_offset': 161, 'y_offset': 235}, {'x': 56, 'y': 418, 'x_offset': 165, 'y_offset': 252}, {'x': 328, 'y': 429, 'x_offset': 163, 'y_offset': 239}, {'x': 612, 'y': 429, 'x_offset': 176, 'y_offset': 235}, {'x': 862, 'y': 424, 'x_offset': 176, 'y_offset': 235}, {'x': 1132, 'y': 449, 'x_offset': 172, 'y_offset': 241}, {'x': 1360, 'y': 465, 'x_offset': 170, 'y_offset': 241}, {'x': 415, 'y': 1106, 'x_offset': 176, 'y_offset': 226}, {'x': 625, 'y': 1106, 'x_offset': 161, 'y_offset': 230}, {'x': 858, 'y': 1119, 'x_offset': 170, 'y_offset': 228}]"
324,DSC05592.jpeg,9,9,9,"[['1', '1', '5', '1', '3', '1'], ['3', '1', '1']]","[{'x': 29, 'y': 25, 'x_offset': 133, 'y_offset': 220}, {'x': 266, 'y': 38, 'x_offset': 140, 'y_offset': 195}, {'x': 524, 'y': 27, 'x_offset': 156, 'y_offset': 213}, {'x': 748, 'y': 21, 'x_offset': 154, 'y_offset': 208}, {'x': 998, 'y': 35, 'x_offset': 147, 'y_offset': 227}, {'x': 1207, 'y': 59, 'x_offset': 145, 'y_offset': 213}, {'x': 350, 'y': 650, 'x_offset': 154, 'y_offset': 196}, {'x': 539, 'y': 648, 'x_offset': 139, 'y_offset': 205}, {'x': 746, 'y': 654, 'x_offset': 149, 'y_offset': 209}]"
250,DSC05594.jpeg,18,18,18,"[['1', '1', '2', '1', '1', '1'], ['1', '1', '4', '1', '1', '1'], ['1', '2', '1', '2', '5', '1']]","[{'x': 65, 'y': 28, 'x_offset': 165, 'y_offset': 262}, {'x': 342, 'y': 16, 'x_offset': 171, 'y_offset': 284}, {'x': 594, 'y': 71, 'x_offset': 162, 'y_offset': 250}, {'x': 854, 'y': 60, 'x_offset': 169, 'y_offset': 268}, {'x': 1072, 'y': 73, 'x_offset': 156, 'y_offset': 261}, {'x': 1288, 'y': 89, 'x_offset': 167, 'y_offset': 279}, {'x': 53, 'y': 463, 'x_offset': 165, 'y_offset': 266}, {'x': 306, 'y': 465, 'x_offset': 164, 'y_offset': 268}, {'x': 504, 'y': 474, 'x_offset': 160, 'y_offset': 271}, {'x': 759, 'y': 479, 'x_offset': 158, 'y_offset': 275}, {'x': 1261, 'y': 470, 'x_offset': 164, 'y_offset': 271}, {'x': 1014, 'y': 477, 'x_offset': 164, 'y_offset': 277}, {'x': 40, 'y': 837, 'x_offset': 156, 'y_offset': 273}, {'x': 276, 'y': 889, 'x_offset': 156, 'y_offset': 253}, {'x': 504, 'y': 860, 'x_offset': 160, 'y_offset': 264}, {'x': 725, 'y': 893, 'x_offset': 160, 'y_offset': 261}, {'x': 995, 'y': 876, 'x_offset': 167, 'y_offset': 286}, {'x': 1232, 'y': 884, 'x_offset': 176, 'y_offset': 266}]"
149,DSC05595.jpeg,15,15,15,"[['1', '1', '3', '1', '1'], ['1', '1', '5', '1', '1'], ['1', '3', '1', '2', '5']]","[{'x': 138, 'y': 45, 'x_offset': 196, 'y_offset': 296}, {'x': 458, 'y': 29, 'x_offset': 191, 'y_offset': 320}, {'x': 741, 'y': 76, 'x_offset': 184, 'y_offset': 300}, {'x': 1032, 'y': 78, 'x_offset': 200, 'y_offset': 304}, {'x': 1289, 'y': 83, 'x_offset': 167, 'y_offset': 298}, {'x': 143, 'y': 534, 'x_offset': 176, 'y_offset': 302}, {'x': 409, 'y': 531, 'x_offset': 191, 'y_offset': 311}, {'x': 641, 'y': 536, 'x_offset': 184, 'y_offset': 320}, {'x': 932, 'y': 543, 'x_offset': 184, 'y_offset': 316}, {'x': 1227, 'y': 538, 'x_offset': 182, 'y_offset': 316}, {'x': 116, 'y': 960, 'x_offset': 184, 'y_offset': 300}, {'x': 385, 'y': 1016, 'x_offset': 180, 'y_offset': 296}, {'x': 643, 'y': 978, 'x_offset': 196, 'y_offset': 296}, {'x': 898, 'y': 1003, 'x_offset': 184, 'y_offset': 307}, {'x': 1187, 'y': 1000, 'x_offset': 207, 'y_offset': 304}]"
106,DSC05596.jpeg,12,12,12,"[['1', '1', '5', '1', '1', '1'], ['1', '3', '1', '3', '5', '1']]","[{'x': 50, 'y': 76, 'x_offset': 183, 'y_offset': 291}, {'x': 316, 'y': 76, 'x_offset': 182, 'y_offset': 297}, {'x': 534, 'y': 82, 'x_offset': 176, 'y_offset': 297}, {'x': 820, 'y': 88, 'x_offset': 163, 'y_offset': 297}, {'x': 1102, 'y': 70, 'x_offset': 163, 'y_offset': 298}, {'x': 1361, 'y': 70, 'x_offset': 166, 'y_offset': 289}, {'x': 30, 'y': 477, 'x_offset': 166, 'y_offset': 294}, {'x': 297, 'y': 528, 'x_offset': 170, 'y_offset': 288}, {'x': 542, 'y': 506, 'x_offset': 173, 'y_offset': 283}, {'x': 785, 'y': 524, 'x_offset': 171, 'y_offset': 288}, {'x': 1070, 'y': 524, 'x_offset': 186, 'y_offset': 286}, {'x': 1342, 'y': 513, 'x_offset': 176, 'y_offset': 291}]"
332,DSC05606.jpeg,18,18,18,"[['5', '4', '3', '1', '1', '1'], ['1', '2', '1', '1', '3', '2'], ['2', '5', '3', '2', '2', '4']]","[{'x': 112, 'y': 11, 'x_offset': 145, 'y_offset': 268}, {'x': 360, 'y': 34, 'x_offset': 155, 'y_offset': 253}, {'x': 636, 'y': 34, 'x_offset': 162, 'y_offset': 268}, {'x': 907, 'y': 39, 'x_offset': 162, 'y_offset': 281}, {'x': 1175, 'y': 55, 'x_offset': 149, 'y_offset': 251}, {'x': 1397, 'y': 57, 'x_offset': 155, 'y_offset': 251}, {'x': 70, 'y': 411, 'x_offset': 144, 'y_offset': 260}, {'x': 357, 'y': 426, 'x_offset': 160, 'y_offset': 274}, {'x': 609, 'y': 464, 'x_offset': 157, 'y_offset': 264}, {'x': 871, 'y': 444, 'x_offset': 160, 'y_offset': 271}, {'x': 1126, 'y': 439, 'x_offset': 171, 'y_offset': 261}, {'x': 1399, 'y': 441, 'x_offset': 163, 'y_offset': 263}, {'x': 19, 'y': 806, 'x_offset': 170, 'y_offset': 263}, {'x': 297, 'y': 828, 'x_offset': 176, 'y_offset': 264}, {'x': 547, 'y': 834, 'x_offset': 160, 'y_offset': 266}, {'x': 852, 'y': 849, 'x_offset': 158, 'y_offset': 263}, {'x': 1087, 'y': 833, 'x_offset': 162, 'y_offset': 264}, {'x': 1356, 'y': 833, 'x_offset': 168, 'y_offset': 268}]"
301,DSC05607.jpeg,15,15,15,"[['3', '2', '1', '1', '1'], ['2', '1', '1', '3', '2'], ['5', '3', '2', '2', '4']]","[{'x': 77, 'y': 31, 'x_offset': 153, 'y_offset': 251}, {'x': 325, 'y': 25, 'x_offset': 163, 'y_offset': 258}, {'x': 577, 'y': 38, 'x_offset': 160, 'y_offset': 255}, {'x': 818, 'y': 44, 'x_offset': 150, 'y_offset': 255}, {'x': 1021, 'y': 41, 'x_offset': 163, 'y_offset': 238}, {'x': 64, 'y': 394, 'x_offset': 170, 'y_offset': 258}, {'x': 306, 'y': 423, 'x_offset': 153, 'y_offset': 255}, {'x': 547, 'y': 410, 'x_offset': 170, 'y_offset': 251}, {'x': 769, 'y': 400, 'x_offset': 176, 'y_offset': 255}, {'x': 1004, 'y': 404, 'x_offset': 199, 'y_offset': 248}, {'x': 22, 'y': 763, 'x_offset': 173, 'y_offset': 258}, {'x': 247, 'y': 759, 'x_offset': 160, 'y_offset': 258}, {'x': 528, 'y': 773, 'x_offset': 170, 'y_offset': 251}, {'x': 753, 'y': 756, 'x_offset': 163, 'y_offset': 251}, {'x': 1004, 'y': 759, 'x_offset': 166, 'y_offset': 255}]"
296,DSC05608.jpeg,12,12,12,"[['1', '2', '1', '1', '4', '2'], ['2', '5', '3', '2', '2', '4']]","[{'x': 117, 'y': 15, 'x_offset': 164, 'y_offset': 294}, {'x': 432, 'y': 63, 'x_offset': 167, 'y_offset': 294}, {'x': 689, 'y': 100, 'x_offset': 177, 'y_offset': 307}, {'x': 983, 'y': 102, 'x_offset': 172, 'y_offset': 304}, {'x': 1255, 'y': 105, 'x_offset': 188, 'y_offset': 302}, {'x': 1544, 'y': 134, 'x_offset': 185, 'y_offset': 291}, {'x': 40, 'y': 449, 'x_offset': 191, 'y_offset': 286}, {'x': 334, 'y': 475, 'x_offset': 195, 'y_offset': 298}, {'x': 603, 'y': 498, 'x_offset': 188, 'y_offset': 295}, {'x': 933, 'y': 539, 'x_offset': 183, 'y_offset': 284}, {'x': 1197, 'y': 531, 'x_offset': 175, 'y_offset': 295}, {'x': 1481, 'y': 556, 'x_offset': 183, 'y_offset': 289}]"
154,DSC05609.jpeg,18,18,18,"[['1', '3', '1', '5', '2', '1'], ['1', '1', '5', '2', '3', '1'], ['5', '2', '2', '4', '2', '5']]","[{'x': 148, 'y': 19, 'x_offset': 173, 'y_offset': 273}, {'x': 472, 'y': 0, 'x_offset': 186, 'y_offset': 285}, {'x': 763, 'y': 8, 'x_offset': 171, 'y_offset': 277}, {'x': 1061, 'y': 8, 'x_offset': 182, 'y_offset': 298}, {'x': 1637, 'y': 72, 'x_offset': 180, 'y_offset': 254}, {'x': 1333, 'y': 38, 'x_offset': 175, 'y_offset': 272}, {'x': 114, 'y': 458, 'x_offset': 184, 'y_offset': 277}, {'x': 467, 'y': 486, 'x_offset': 175, 'y_offset': 273}, {'x': 750, 'y': 471, 'x_offset': 180, 'y_offset': 281}, {'x': 1052, 'y': 456, 'x_offset': 186, 'y_offset': 277}, {'x': 1319, 'y': 483, 'x_offset': 197, 'y_offset': 266}, {'x': 1631, 'y': 511, 'x_offset': 169, 'y_offset': 279}, {'x': 89, 'y': 887, 'x_offset': 186, 'y_offset': 262}, {'x': 465, 'y': 902, 'x_offset': 171, 'y_offset': 262}, {'x': 725, 'y': 895, 'x_offset': 175, 'y_offset': 268}, {'x': 1008, 'y': 885, 'x_offset': 182, 'y_offset': 285}, {'x': 1270, 'y': 897, 'x_offset': 173, 'y_offset': 275}, {'x': 1570, 'y': 940, 'x_offset': 184, 'y_offset': 258}]"
254,DSC05610.jpeg,12,12,12,"[['2', '1', '5', '2'], ['1', '4', '2', '2'], ['2', '2', '3', '2']]","[{'x': 91, 'y': 54, 'x_offset': 181, 'y_offset': 294}, {'x': 374, 'y': 60, 'x_offset': 164, 'y_offset': 288}, {'x': 668, 'y': 60, 'x_offset': 192, 'y_offset': 300}, {'x': 917, 'y': 71, 'x_offset': 203, 'y_offset': 305}, {'x': 91, 'y': 518, 'x_offset': 181, 'y_offset': 300}, {'x': 357, 'y': 507, 'x_offset': 187, 'y_offset': 277}, {'x': 651, 'y': 501, 'x_offset': 198, 'y_offset': 277}, {'x': 917, 'y': 524, 'x_offset': 209, 'y_offset': 271}, {'x': 74, 'y': 936, 'x_offset': 198, 'y_offset': 260}, {'x': 334, 'y': 914, 'x_offset': 187, 'y_offset': 294}, {'x': 600, 'y': 919, 'x_offset': 209, 'y_offset': 277}, {'x': 871, 'y': 930, 'x_offset': 192, 'y_offset': 277}]"
174,DSC05614.jpeg,12,12,12,"[['1', '5', '2', '1'], ['5', '2', '3', '1'], ['2', '3', '2', '5']]","[{'x': 53, 'y': 27, 'x_offset': 157, 'y_offset': 250}, {'x': 337, 'y': 27, 'x_offset': 170, 'y_offset': 262}, {'x': 592, 'y': 45, 'x_offset': 150, 'y_offset': 257}, {'x': 863, 'y': 69, 'x_offset': 168, 'y_offset': 250}, {'x': 47, 'y': 445, 'x_offset': 163, 'y_offset': 266}, {'x': 328, 'y': 442, 'x_offset': 174, 'y_offset': 257}, {'x': 592, 'y': 462, 'x_offset': 159, 'y_offset': 250}, {'x': 850, 'y': 489, 'x_offset': 163, 'y_offset': 257}, {'x': 20, 'y': 843, 'x_offset': 165, 'y_offset': 255}, {'x': 279, 'y': 832, 'x_offset': 177, 'y_offset': 271}, {'x': 530, 'y': 847, 'x_offset': 163, 'y_offset': 251}, {'x': 805, 'y': 876, 'x_offset': 172, 'y_offset': 251}]"
344,DSC05615.jpeg,10,10,10,"[['3', '1', '5', '2', '1'], ['1', '5', '2', '3', '1']]","[{'x': 36, 'y': 37, 'x_offset': 153, 'y_offset': 257}, {'x': 281, 'y': 43, 'x_offset': 144, 'y_offset': 243}, {'x': 547, 'y': 46, 'x_offset': 159, 'y_offset': 248}, {'x': 791, 'y': 56, 'x_offset': 146, 'y_offset': 250}, {'x': 1054, 'y': 80, 'x_offset': 149, 'y_offset': 238}, {'x': 24, 'y': 459, 'x_offset': 155, 'y_offset': 249}, {'x': 269, 'y': 449, 'x_offset': 159, 'y_offset': 245}, {'x': 540, 'y': 440, 'x_offset': 161, 'y_offset': 244}, {'x': 796, 'y': 454, 'x_offset': 153, 'y_offset': 243}, {'x': 1054, 'y': 472, 'x_offset': 145, 'y_offset': 252}]"
278,DSC05616.jpeg,9,9,9,"[['1', '1', '2', '2', '1', '2'], ['1', '4', '1']]","[{'x': 60, 'y': 34, 'x_offset': 143, 'y_offset': 232}, {'x': 314, 'y': 65, 'x_offset': 135, 'y_offset': 228}, {'x': 612, 'y': 61, 'x_offset': 146, 'y_offset': 238}, {'x': 824, 'y': 90, 'x_offset': 144, 'y_offset': 243}, {'x': 1326, 'y': 147, 'x_offset': 152, 'y_offset': 236}, {'x': 1078, 'y': 134, 'x_offset': 152, 'y_offset': 227}, {'x': 428, 'y': 808, 'x_offset': 155, 'y_offset': 212}, {'x': 660, 'y': 834, 'x_offset': 144, 'y_offset': 216}, {'x': 888, 'y': 883, 'x_offset': 137, 'y_offset': 214}]"
323,DSC05618.jpeg,11,11,11,"[['2', '1', '5', '2'], ['1', '2', '2', '1'], ['1', '5', '2']]","[{'x': 54, 'y': 32, 'x_offset': 146, 'y_offset': 203}, {'x': 281, 'y': 42, 'x_offset': 146, 'y_offset': 217}, {'x': 491, 'y': 44, 'x_offset': 146, 'y_offset': 231}, {'x': 746, 'y': 72, 'x_offset': 130, 'y_offset': 211}, {'x': 28, 'y': 325, 'x_offset': 132, 'y_offset': 223}, {'x': 315, 'y': 321, 'x_offset': 144, 'y_offset': 233}, {'x': 525, 'y': 349, 'x_offset': 130, 'y_offset': 225}, {'x': 762, 'y': 403, 'x_offset': 144, 'y_offset': 209}, {'x': 146, 'y': 1077, 'x_offset': 136, 'y_offset': 162}, {'x': 371, 'y': 1073, 'x_offset': 130, 'y_offset': 203}, {'x': 595, 'y': 1119, 'x_offset': 118, 'y_offset': 203}]"
270,DSC05619.jpeg,8,8,8,"[['3', '4', '3'], ['1', '1', '4'], ['1', '5']]","[{'x': 55, 'y': 17, 'x_offset': 147, 'y_offset': 219}, {'x': 293, 'y': 34, 'x_offset': 160, 'y_offset': 219}, {'x': 529, 'y': 49, 'x_offset': 154, 'y_offset': 227}, {'x': 18, 'y': 309, 'x_offset': 145, 'y_offset': 232}, {'x': 269, 'y': 341, 'x_offset': 141, 'y_offset': 227}, {'x': 557, 'y': 343, 'x_offset': 158, 'y_offset': 234}, {'x': 388, 'y': 1075, 'x_offset': 162, 'y_offset': 212}, {'x': 622, 'y': 1095, 'x_offset': 143, 'y_offset': 223}]"
62,DSC05626.jpeg,12,12,12,"[['4', '4', '3', '5', '3', '5'], ['1', '1', '4', '4', '1', '4']]","[{'x': 78, 'y': 13, 'x_offset': 175, 'y_offset': 251}, {'x': 348, 'y': 37, 'x_offset': 171, 'y_offset': 239}, {'x': 603, 'y': 50, 'x_offset': 168, 'y_offset': 265}, {'x': 841, 'y': 63, 'x_offset': 163, 'y_offset': 278}, {'x': 1117, 'y': 94, 'x_offset': 163, 'y_offset': 260}, {'x': 1382, 'y': 88, 'x_offset': 181, 'y_offset': 272}, {'x': 36, 'y': 332, 'x_offset': 170, 'y_offset': 265}, {'x': 315, 'y': 362, 'x_offset': 155, 'y_offset': 267}, {'x': 634, 'y': 367, 'x_offset': 165, 'y_offset': 276}, {'x': 868, 'y': 413, 'x_offset': 162, 'y_offset': 262}, {'x': 1138, 'y': 445, 'x_offset': 168, 'y_offset': 264}, {'x': 1397, 'y': 464, 'x_offset': 171, 'y_offset': 259}]"
160,DSC05627.jpeg,12,12,12,"[['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '2']]","[{'x': 55, 'y': 43, 'x_offset': 191, 'y_offset': 246}, {'x': 277, 'y': 34, 'x_offset': 177, 'y_offset': 260}, {'x': 487, 'y': 34, 'x_offset': 194, 'y_offset': 263}, {'x': 722, 'y': 46, 'x_offset': 180, 'y_offset': 260}, {'x': 962, 'y': 46, 'x_offset': 180, 'y_offset': 257}, {'x': 1181, 'y': 48, 'x_offset': 183, 'y_offset': 265}, {'x': 1405, 'y': 51, 'x_offset': 188, 'y_offset': 260}, {'x': 1629, 'y': 59, 'x_offset': 185, 'y_offset': 268}, {'x': 1858, 'y': 54, 'x_offset': 180, 'y_offset': 271}, {'x': 2082, 'y': 79, 'x_offset': 177, 'y_offset': 260}, {'x': 2301, 'y': 70, 'x_offset': 183, 'y_offset': 271}, {'x': 2522, 'y': 84, 'x_offset': 188, 'y_offset': 271}]"
306,DSC05629.jpeg,12,12,12,"[['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '2']]","[{'x': 10, 'y': 0, 'x_offset': 230, 'y_offset': 289}, {'x': 271, 'y': 0, 'x_offset': 216, 'y_offset': 293}, {'x': 529, 'y': 0, 'x_offset': 209, 'y_offset': 303}, {'x': 787, 'y': 7, 'x_offset': 216, 'y_offset': 307}, {'x': 1073, 'y': 14, 'x_offset': 213, 'y_offset': 303}, {'x': 1352, 'y': 21, 'x_offset': 195, 'y_offset': 303}, {'x': 1611, 'y': 18, 'x_offset': 202, 'y_offset': 314}, {'x': 1869, 'y': 49, 'x_offset': 209, 'y_offset': 293}, {'x': 2134, 'y': 46, 'x_offset': 216, 'y_offset': 296}, {'x': 2392, 'y': 60, 'x_offset': 213, 'y_offset': 293}, {'x': 2653, 'y': 42, 'x_offset': 209, 'y_offset': 321}, {'x': 2897, 'y': 70, 'x_offset': 216, 'y_offset': 303}]"
279,DSC05630.jpeg,12,12,12,"[['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '2']]","[{'x': 185, 'y': 50, 'x_offset': 213, 'y_offset': 271}, {'x': 434, 'y': 32, 'x_offset': 180, 'y_offset': 293}, {'x': 679, 'y': 36, 'x_offset': 194, 'y_offset': 297}, {'x': 932, 'y': 39, 'x_offset': 191, 'y_offset': 297}, {'x': 1192, 'y': 36, 'x_offset': 216, 'y_offset': 308}, {'x': 1456, 'y': 43, 'x_offset': 183, 'y_offset': 300}, {'x': 1702, 'y': 39, 'x_offset': 198, 'y_offset': 304}, {'x': 1955, 'y': 65, 'x_offset': 191, 'y_offset': 289}, {'x': 2200, 'y': 54, 'x_offset': 205, 'y_offset': 311}, {'x': 2446, 'y': 65, 'x_offset': 202, 'y_offset': 304}, {'x': 2702, 'y': 54, 'x_offset': 205, 'y_offset': 300}, {'x': 2933, 'y': 83, 'x_offset': 209, 'y_offset': 293}]"
230,DSC05631.jpeg,12,12,12,"[['1', '1', '3', '1', '1', '1', '1', '2', '3', '1', '1', '1']]","[{'x': 154, 'y': 70, 'x_offset': 206, 'y_offset': 267}, {'x': 394, 'y': 59, 'x_offset': 198, 'y_offset': 282}, {'x': 634, 'y': 67, 'x_offset': 206, 'y_offset': 267}, {'x': 886, 'y': 63, 'x_offset': 198, 'y_offset': 286}, {'x': 1146, 'y': 70, 'x_offset': 206, 'y_offset': 278}, {'x': 1401, 'y': 74, 'x_offset': 206, 'y_offset': 282}, {'x': 1649, 'y': 78, 'x_offset': 206, 'y_offset': 275}, {'x': 1897, 'y': 82, 'x_offset': 195, 'y_offset': 282}, {'x': 2145, 'y': 82, 'x_offset': 202, 'y_offset': 294}, {'x': 2385, 'y': 97, 'x_offset': 202, 'y_offset': 278}, {'x': 2629, 'y': 90, 'x_offset': 198, 'y_offset': 294}, {'x': 2862, 'y': 112, 'x_offset': 217, 'y_offset': 282}]"
170,DSC05632.jpeg,12,12,12,"[['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '2']]","[{'x': 152, 'y': 56, 'x_offset': 177, 'y_offset': 247}, {'x': 381, 'y': 43, 'x_offset': 189, 'y_offset': 268}, {'x': 625, 'y': 52, 'x_offset': 174, 'y_offset': 253}, {'x': 872, 'y': 46, 'x_offset': 186, 'y_offset': 253}, {'x': 1134, 'y': 40, 'x_offset': 180, 'y_offset': 262}, {'x': 1372, 'y': 49, 'x_offset': 183, 'y_offset': 253}, {'x': 1613, 'y': 40, 'x_offset': 183, 'y_offset': 262}, {'x': 1860, 'y': 62, 'x_offset': 177, 'y_offset': 271}, {'x': 2104, 'y': 46, 'x_offset': 183, 'y_offset': 284}, {'x': 2342, 'y': 52, 'x_offset': 183, 'y_offset': 277}, {'x': 2585, 'y': 40, 'x_offset': 189, 'y_offset': 284}, {'x': 2811, 'y': 62, 'x_offset': 180, 'y_offset': 271}]"
37,DSC05633.jpeg,12,12,12,"[['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '1']]","[{'x': 136, 'y': 8, 'x_offset': 191, 'y_offset': 264}, {'x': 355, 'y': 14, 'x_offset': 203, 'y_offset': 258}, {'x': 585, 'y': 11, 'x_offset': 203, 'y_offset': 273}, {'x': 810, 'y': 23, 'x_offset': 224, 'y_offset': 267}, {'x': 1067, 'y': 23, 'x_offset': 221, 'y_offset': 267}, {'x': 1319, 'y': 29, 'x_offset': 191, 'y_offset': 264}, {'x': 1774, 'y': 32, 'x_offset': 200, 'y_offset': 276}, {'x': 1541, 'y': 23, 'x_offset': 203, 'y_offset': 282}, {'x': 2005, 'y': 41, 'x_offset': 209, 'y_offset': 270}, {'x': 2241, 'y': 38, 'x_offset': 191, 'y_offset': 285}, {'x': 2465, 'y': 50, 'x_offset': 203, 'y_offset': 270}, {'x': 2684, 'y': 53, 'x_offset': 218, 'y_offset': 279}]"
294,DSC05634.jpeg,12,12,12,"[['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '2']]","[{'x': 136, 'y': 40, 'x_offset': 202, 'y_offset': 251}, {'x': 364, 'y': 34, 'x_offset': 186, 'y_offset': 270}, {'x': 585, 'y': 40, 'x_offset': 179, 'y_offset': 254}, {'x': 807, 'y': 43, 'x_offset': 192, 'y_offset': 264}, {'x': 1057, 'y': 43, 'x_offset': 186, 'y_offset': 254}, {'x': 1295, 'y': 40, 'x_offset': 176, 'y_offset': 270}, {'x': 1519, 'y': 43, 'x_offset': 182, 'y_offset': 264}, {'x': 1741, 'y': 66, 'x_offset': 176, 'y_offset': 254}, {'x': 1959, 'y': 60, 'x_offset': 195, 'y_offset': 264}, {'x': 2190, 'y': 69, 'x_offset': 192, 'y_offset': 257}, {'x': 2411, 'y': 66, 'x_offset': 195, 'y_offset': 267}, {'x': 2629, 'y': 76, 'x_offset': 182, 'y_offset': 267}]"
226,DSC05636.jpeg,12,12,12,"[['1', '1', '2', '1', '1', '1', '1', '2', '3', '1', '1', '2']]","[{'x': 227, 'y': 48, 'x_offset': 169, 'y_offset': 232}, {'x': 423, 'y': 41, 'x_offset': 169, 'y_offset': 242}, {'x': 628, 'y': 41, 'x_offset': 163, 'y_offset': 242}, {'x': 841, 'y': 44, 'x_offset': 169, 'y_offset': 239}, {'x': 1056, 'y': 48, 'x_offset': 183, 'y_offset': 236}, {'x': 1272, 'y': 44, 'x_offset': 166, 'y_offset': 246}, {'x': 1481, 'y': 44, 'x_offset': 159, 'y_offset': 242}, {'x': 1684, 'y': 54, 'x_offset': 169, 'y_offset': 242}, {'x': 1896, 'y': 48, 'x_offset': 169, 'y_offset': 252}, {'x': 2105, 'y': 61, 'x_offset': 169, 'y_offset': 239}, {'x': 2308, 'y': 48, 'x_offset': 179, 'y_offset': 256}, {'x': 2517, 'y': 61, 'x_offset': 169, 'y_offset': 249}]"
64,DSC05637.jpeg,2,2,2,"[['1', '2']]","[{'x': 195, 'y': 57, 'x_offset': 197, 'y_offset': 296}, {'x': 969, 'y': 70, 'x_offset': 182, 'y_offset': 269}]"
