,filename,num_ratings,num_bboxes,num_objects,ratings,bounding_boxes
51,DSC05433.jpeg,18,18,18,"[['2', '2', '1', '5', '2', '2'], ['1', '2', '1', '1', '1', '2'], ['1', '2', '1', '1', '1', '2']]","[{'x': 389, 'y': 33, 'x_offset': 138, 'y_offset': 206}, {'x': 78, 'y': 21, 'x_offset': 142, 'y_offset': 201}, {'x': 627, 'y': 36, 'x_offset': 137, 'y_offset': 224}, {'x': 861, 'y': 38, 'x_offset': 148, 'y_offset': 212}, {'x': 1104, 'y': 82, 'x_offset': 145, 'y_offset': 213}, {'x': 1322, 'y': 104, 'x_offset': 140, 'y_offset': 213}, {'x': 59, 'y': 386, 'x_offset': 155, 'y_offset': 210}, {'x': 327, 'y': 401, 'x_offset': 152, 'y_offset': 222}, {'x': 586, 'y': 403, 'x_offset': 145, 'y_offset': 220}, {'x': 842, 'y': 396, 'x_offset': 131, 'y_offset': 213}, {'x': 1028, 'y': 425, 'x_offset': 137, 'y_offset': 222}, {'x': 1238, 'y': 439, 'x_offset': 143, 'y_offset': 217}, {'x': 52, 'y': 768, 'x_offset': 143, 'y_offset': 218}, {'x': 278, 'y': 802, 'x_offset': 147, 'y_offset': 212}, {'x': 527, 'y': 821, 'x_offset': 130, 'y_offset': 210}, {'x': 750, 'y': 825, 'x_offset': 143, 'y_offset': 220}, {'x': 993, 'y': 836, 'x_offset': 154, 'y_offset': 212}, {'x': 1209, 'y': 830, 'x_offset': 155, 'y_offset': 213}]"
33,DSC05440.jpeg,18,18,18,"[['1', '1', '1', '5', '1', '1'], ['2', '1', '2', '1', '1', '1'], ['5', '1', '2', '1', '1', '2']]","[{'x': 57, 'y': 17, 'x_offset': 149, 'y_offset': 222}, {'x': 314, 'y': 45, 'x_offset': 154, 'y_offset': 227}, {'x': 568, 'y': 35, 'x_offset': 140, 'y_offset': 232}, {'x': 823, 'y': 35, 'x_offset': 160, 'y_offset': 235}, {'x': 1099, 'y': 30, 'x_offset': 140, 'y_offset': 242}, {'x': 1319, 'y': 49, 'x_offset': 155, 'y_offset': 232}, {'x': 36, 'y': 402, 'x_offset': 155, 'y_offset': 210}, {'x': 314, 'y': 407, 'x_offset': 149, 'y_offset': 250}, {'x': 563, 'y': 417, 'x_offset': 145, 'y_offset': 240}, {'x': 792, 'y': 426, 'x_offset': 150, 'y_offset': 242}, {'x': 1010, 'y': 474, 'x_offset': 147, 'y_offset': 232}, {'x': 1274, 'y': 494, 'x_offset': 149, 'y_offset': 232}, {'x': 19, 'y': 760, 'x_offset': 160, 'y_offset': 222}, {'x': 314, 'y': 755, 'x_offset': 147, 'y_offset': 235}, {'x': 553, 'y': 815, 'x_offset': 147, 'y_offset': 204}, {'x': 780, 'y': 831, 'x_offset': 145, 'y_offset': 222}, {'x': 999, 'y': 828, 'x_offset': 159, 'y_offset': 232}, {'x': 1234, 'y': 846, 'x_offset': 157, 'y_offset': 219}]"
124,DSC05446.jpeg,18,18,18,"[['1', '1', '1', '3', '5', '1'], ['1', '1', '1', '2', '1', '1'], ['1', '1', '1', '2', '1', '3']]","[{'x': 54, 'y': 26, 'x_offset': 171, 'y_offset': 253}, {'x': 349, 'y': 39, 'x_offset': 185, 'y_offset': 268}, {'x': 718, 'y': 70, 'x_offset': 182, 'y_offset': 263}, {'x': 1043, 'y': 83, 'x_offset': 174, 'y_offset': 266}, {'x': 1311, 'y': 103, 'x_offset': 187, 'y_offset': 268}, {'x': 1627, 'y': 110, 'x_offset': 184, 'y_offset': 252}, {'x': 50, 'y': 470, 'x_offset': 180, 'y_offset': 248}, {'x': 344, 'y': 468, 'x_offset': 185, 'y_offset': 248}, {'x': 670, 'y': 474, 'x_offset': 182, 'y_offset': 250}, {'x': 977, 'y': 467, 'x_offset': 176, 'y_offset': 240}, {'x': 1282, 'y': 507, 'x_offset': 187, 'y_offset': 261}, {'x': 1603, 'y': 498, 'x_offset': 191, 'y_offset': 259}, {'x': 65, 'y': 918, 'x_offset': 187, 'y_offset': 266}, {'x': 333, 'y': 909, 'x_offset': 171, 'y_offset': 246}, {'x': 593, 'y': 900, 'x_offset': 182, 'y_offset': 257}, {'x': 891, 'y': 885, 'x_offset': 171, 'y_offset': 240}, {'x': 1230, 'y': 904, 'x_offset': 180, 'y_offset': 248}, {'x': 1546, 'y': 911, 'x_offset': 187, 'y_offset': 242}]"
34,DSC05448.jpeg,18,18,18,"[['1', '1', '1', '2', '5', '1'], ['1', '1', '1', '2', '1', '1'], ['1', '1', '1', '2', '1', '2']]","[{'x': 84, 'y': 45, 'x_offset': 166, 'y_offset': 229}, {'x': 361, 'y': 48, 'x_offset': 179, 'y_offset': 246}, {'x': 709, 'y': 70, 'x_offset': 170, 'y_offset': 261}, {'x': 1016, 'y': 102, 'x_offset': 163, 'y_offset': 241}, {'x': 1270, 'y': 115, 'x_offset': 166, 'y_offset': 259}, {'x': 1552, 'y': 125, 'x_offset': 182, 'y_offset': 245}, {'x': 66, 'y': 452, 'x_offset': 191, 'y_offset': 234}, {'x': 362, 'y': 443, 'x_offset': 164, 'y_offset': 245}, {'x': 659, 'y': 450, 'x_offset': 175, 'y_offset': 252}, {'x': 947, 'y': 452, 'x_offset': 164, 'y_offset': 232}, {'x': 1232, 'y': 486, 'x_offset': 177, 'y_offset': 254}, {'x': 1548, 'y': 479, 'x_offset': 170, 'y_offset': 252}, {'x': 87, 'y': 872, 'x_offset': 171, 'y_offset': 250}, {'x': 334, 'y': 868, 'x_offset': 164, 'y_offset': 241}, {'x': 591, 'y': 863, 'x_offset': 163, 'y_offset': 241}, {'x': 868, 'y': 856, 'x_offset': 155, 'y_offset': 223}, {'x': 1195, 'y': 856, 'x_offset': 157, 'y_offset': 248}, {'x': 1481, 'y': 879, 'x_offset': 179, 'y_offset': 225}]"
70,DSC05452.jpeg,21,21,21,"[['1', '4', '1', '1', '4', '1'], ['1', '1', '1', '1', '1', '1'], ['3', '1', '1', '1', '4', '1'], ['4', '1', '2']]","[{'x': 48, 'y': 28, 'x_offset': 152, 'y_offset': 213}, {'x': 301, 'y': 17, 'x_offset': 161, 'y_offset': 222}, {'x': 537, 'y': 19, 'x_offset': 154, 'y_offset': 234}, {'x': 768, 'y': 24, 'x_offset': 150, 'y_offset': 224}, {'x': 1009, 'y': 33, 'x_offset': 152, 'y_offset': 215}, {'x': 1198, 'y': 42, 'x_offset': 154, 'y_offset': 224}, {'x': 27, 'y': 356, 'x_offset': 161, 'y_offset': 229}, {'x': 315, 'y': 386, 'x_offset': 164, 'y_offset': 227}, {'x': 537, 'y': 377, 'x_offset': 154, 'y_offset': 224}, {'x': 742, 'y': 386, 'x_offset': 168, 'y_offset': 222}, {'x': 967, 'y': 402, 'x_offset': 157, 'y_offset': 203}, {'x': 1212, 'y': 395, 'x_offset': 129, 'y_offset': 210}, {'x': 25, 'y': 683, 'x_offset': 154, 'y_offset': 224}, {'x': 273, 'y': 713, 'x_offset': 140, 'y_offset': 222}, {'x': 511, 'y': 713, 'x_offset': 145, 'y_offset': 227}, {'x': 721, 'y': 720, 'x_offset': 161, 'y_offset': 236}, {'x': 967, 'y': 741, 'x_offset': 138, 'y_offset': 208}, {'x': 1179, 'y': 736, 'x_offset': 159, 'y_offset': 215}, {'x': 483, 'y': 1257, 'x_offset': 143, 'y_offset': 208}, {'x': 696, 'y': 1255, 'x_offset': 152, 'y_offset': 234}, {'x': 922, 'y': 1288, 'x_offset': 168, 'y_offset': 213}]"
25,DSC05457.jpeg,0,0,0,[],[]
118,DSC05458.jpeg,18,18,18,"[['2', '1', '1', '3', '2', '1'], ['1', '1', '3', '2', '1', '2'], ['2', '2', '2', '2', '1', '1']]","[{'x': 74, 'y': 45, 'x_offset': 194, 'y_offset': 235}, {'x': 371, 'y': 70, 'x_offset': 191, 'y_offset': 242}, {'x': 628, 'y': 73, 'x_offset': 196, 'y_offset': 252}, {'x': 1195, 'y': 96, 'x_offset': 171, 'y_offset': 240}, {'x': 917, 'y': 83, 'x_offset': 174, 'y_offset': 237}, {'x': 1446, 'y': 86, 'x_offset': 202, 'y_offset': 260}, {'x': 29, 'y': 397, 'x_offset': 174, 'y_offset': 237}, {'x': 358, 'y': 425, 'x_offset': 179, 'y_offset': 227}, {'x': 612, 'y': 417, 'x_offset': 194, 'y_offset': 244}, {'x': 887, 'y': 456, 'x_offset': 187, 'y_offset': 227}, {'x': 1134, 'y': 480, 'x_offset': 171, 'y_offset': 219}, {'x': 1384, 'y': 473, 'x_offset': 189, 'y_offset': 226}, {'x': 26, 'y': 747, 'x_offset': 187, 'y_offset': 235}, {'x': 295, 'y': 733, 'x_offset': 177, 'y_offset': 232}, {'x': 570, 'y': 742, 'x_offset': 196, 'y_offset': 226}, {'x': 882, 'y': 798, 'x_offset': 176, 'y_offset': 239}, {'x': 1127, 'y': 806, 'x_offset': 164, 'y_offset': 237}, {'x': 1381, 'y': 815, 'x_offset': 174, 'y_offset': 216}]"
119,DSC05459.jpeg,18,18,18,"[['2', '1', '1', '3', '2', '2'], ['1', '1', '3', '2', '1', '2'], ['1', '2', '2', '2', '1', '1']]","[{'x': 57, 'y': 19, 'x_offset': 192, 'y_offset': 233}, {'x': 355, 'y': 46, 'x_offset': 187, 'y_offset': 228}, {'x': 607, 'y': 45, 'x_offset': 193, 'y_offset': 241}, {'x': 897, 'y': 54, 'x_offset': 182, 'y_offset': 231}, {'x': 1177, 'y': 68, 'x_offset': 163, 'y_offset': 223}, {'x': 1429, 'y': 59, 'x_offset': 190, 'y_offset': 260}, {'x': 17, 'y': 369, 'x_offset': 168, 'y_offset': 223}, {'x': 344, 'y': 393, 'x_offset': 176, 'y_offset': 231}, {'x': 585, 'y': 384, 'x_offset': 206, 'y_offset': 239}, {'x': 875, 'y': 420, 'x_offset': 185, 'y_offset': 225}, {'x': 1120, 'y': 439, 'x_offset': 163, 'y_offset': 227}, {'x': 1366, 'y': 430, 'x_offset': 182, 'y_offset': 228}, {'x': 16, 'y': 716, 'x_offset': 187, 'y_offset': 233}, {'x': 290, 'y': 696, 'x_offset': 174, 'y_offset': 231}, {'x': 559, 'y': 708, 'x_offset': 193, 'y_offset': 223}, {'x': 867, 'y': 765, 'x_offset': 176, 'y_offset': 230}, {'x': 1111, 'y': 770, 'x_offset': 165, 'y_offset': 227}, {'x': 1364, 'y': 778, 'x_offset': 170, 'y_offset': 206}]"
79,DSC05460.jpeg,18,18,18,"[['2', '2', '1', '3', '2', '1'], ['1', '1', '3', '2', '1', '2'], ['1', '2', '2', '2', '1', '1']]","[{'x': 99, 'y': 33, 'x_offset': 202, 'y_offset': 248}, {'x': 426, 'y': 63, 'x_offset': 185, 'y_offset': 256}, {'x': 691, 'y': 61, 'x_offset': 202, 'y_offset': 274}, {'x': 1001, 'y': 67, 'x_offset': 181, 'y_offset': 253}, {'x': 1291, 'y': 94, 'x_offset': 178, 'y_offset': 239}, {'x': 1556, 'y': 89, 'x_offset': 194, 'y_offset': 260}, {'x': 54, 'y': 403, 'x_offset': 178, 'y_offset': 251}, {'x': 408, 'y': 433, 'x_offset': 176, 'y_offset': 258}, {'x': 679, 'y': 435, 'x_offset': 194, 'y_offset': 253}, {'x': 982, 'y': 461, 'x_offset': 174, 'y_offset': 248}, {'x': 1231, 'y': 492, 'x_offset': 173, 'y_offset': 235}, {'x': 1495, 'y': 473, 'x_offset': 192, 'y_offset': 248}, {'x': 44, 'y': 778, 'x_offset': 199, 'y_offset': 258}, {'x': 342, 'y': 764, 'x_offset': 180, 'y_offset': 249}, {'x': 638, 'y': 776, 'x_offset': 195, 'y_offset': 244}, {'x': 959, 'y': 838, 'x_offset': 194, 'y_offset': 246}, {'x': 1224, 'y': 850, 'x_offset': 180, 'y_offset': 234}, {'x': 1490, 'y': 844, 'x_offset': 174, 'y_offset': 235}]"
86,DSC05468.jpeg,21,21,21,"[['1', '2', '1', '2', '2', '2'], ['2', '3', '1', '3', '2', '1'], ['2', '1', '4', '1', '1', '1'], ['1', '1', '1']]","[{'x': 84, 'y': 18, 'x_offset': 158, 'y_offset': 228}, {'x': 338, 'y': 33, 'x_offset': 181, 'y_offset': 228}, {'x': 599, 'y': 33, 'x_offset': 163, 'y_offset': 226}, {'x': 875, 'y': 51, 'x_offset': 166, 'y_offset': 233}, {'x': 1113, 'y': 73, 'x_offset': 168, 'y_offset': 241}, {'x': 1394, 'y': 78, 'x_offset': 171, 'y_offset': 223}, {'x': 69, 'y': 362, 'x_offset': 151, 'y_offset': 231}, {'x': 310, 'y': 377, 'x_offset': 166, 'y_offset': 228}, {'x': 604, 'y': 382, 'x_offset': 161, 'y_offset': 223}, {'x': 865, 'y': 412, 'x_offset': 166, 'y_offset': 241}, {'x': 1424, 'y': 394, 'x_offset': 166, 'y_offset': 228}, {'x': 1148, 'y': 435, 'x_offset': 163, 'y_offset': 231}, {'x': 27, 'y': 723, 'x_offset': 183, 'y_offset': 223}, {'x': 305, 'y': 731, 'x_offset': 168, 'y_offset': 211}, {'x': 569, 'y': 741, 'x_offset': 166, 'y_offset': 216}, {'x': 835, 'y': 771, 'x_offset': 163, 'y_offset': 218}, {'x': 1128, 'y': 793, 'x_offset': 158, 'y_offset': 223}, {'x': 1407, 'y': 781, 'x_offset': 166, 'y_offset': 228}, {'x': 559, 'y': 1383, 'x_offset': 148, 'y_offset': 206}, {'x': 812, 'y': 1406, 'x_offset': 166, 'y_offset': 208}, {'x': 1081, 'y': 1431, 'x_offset': 146, 'y_offset': 198}]"
111,DSC05481.jpeg,21,21,21,"[['1', '1', '2', '2', '1', '1'], ['1', '2', '2', '1', '1', '2'], ['1', '2', '1', '1', '2', '2'], ['1', '1', '2']]","[{'x': 58, 'y': 36, 'x_offset': 161, 'y_offset': 198}, {'x': 361, 'y': 22, 'x_offset': 149, 'y_offset': 202}, {'x': 573, 'y': 36, 'x_offset': 145, 'y_offset': 198}, {'x': 821, 'y': 49, 'x_offset': 154, 'y_offset': 217}, {'x': 1103, 'y': 68, 'x_offset': 161, 'y_offset': 219}, {'x': 1334, 'y': 82, 'x_offset': 171, 'y_offset': 205}, {'x': 72, 'y': 371, 'x_offset': 159, 'y_offset': 198}, {'x': 320, 'y': 362, 'x_offset': 157, 'y_offset': 226}, {'x': 780, 'y': 419, 'x_offset': 152, 'y_offset': 193}, {'x': 1048, 'y': 444, 'x_offset': 166, 'y_offset': 202}, {'x': 561, 'y': 400, 'x_offset': 142, 'y_offset': 210}, {'x': 1327, 'y': 458, 'x_offset': 152, 'y_offset': 195}, {'x': 50, 'y': 721, 'x_offset': 147, 'y_offset': 212}, {'x': 282, 'y': 745, 'x_offset': 171, 'y_offset': 214}, {'x': 775, 'y': 783, 'x_offset': 173, 'y_offset': 193}, {'x': 1028, 'y': 783, 'x_offset': 169, 'y_offset': 202}, {'x': 525, 'y': 757, 'x_offset': 164, 'y_offset': 198}, {'x': 1293, 'y': 802, 'x_offset': 159, 'y_offset': 198}, {'x': 564, 'y': 1359, 'x_offset': 145, 'y_offset': 176}, {'x': 790, 'y': 1369, 'x_offset': 145, 'y_offset': 202}, {'x': 1021, 'y': 1397, 'x_offset': 157, 'y_offset': 171}]"
141,DSC05482.jpeg,21,21,21,"[['1', '1', '2', '2', '1', '1'], ['1', '2', '2', '1', '1', '2'], ['1', '2', '1', '1', '2', '2'], ['1', '1', '2']]","[{'x': 30, 'y': 10, 'x_offset': 149, 'y_offset': 213}, {'x': 315, 'y': 7, 'x_offset': 154, 'y_offset': 204}, {'x': 523, 'y': 19, 'x_offset': 144, 'y_offset': 199}, {'x': 769, 'y': 34, 'x_offset': 154, 'y_offset': 206}, {'x': 1042, 'y': 52, 'x_offset': 161, 'y_offset': 204}, {'x': 1293, 'y': 55, 'x_offset': 149, 'y_offset': 208}, {'x': 42, 'y': 346, 'x_offset': 156, 'y_offset': 201}, {'x': 272, 'y': 344, 'x_offset': 163, 'y_offset': 213}, {'x': 504, 'y': 382, 'x_offset': 156, 'y_offset': 194}, {'x': 727, 'y': 389, 'x_offset': 154, 'y_offset': 197}, {'x': 994, 'y': 420, 'x_offset': 159, 'y_offset': 197}, {'x': 1257, 'y': 422, 'x_offset': 168, 'y_offset': 201}, {'x': 21, 'y': 701, 'x_offset': 142, 'y_offset': 185}, {'x': 248, 'y': 713, 'x_offset': 163, 'y_offset': 194}, {'x': 478, 'y': 725, 'x_offset': 159, 'y_offset': 189}, {'x': 734, 'y': 758, 'x_offset': 154, 'y_offset': 178}, {'x': 975, 'y': 751, 'x_offset': 163, 'y_offset': 197}, {'x': 1236, 'y': 756, 'x_offset': 147, 'y_offset': 204}, {'x': 516, 'y': 1310, 'x_offset': 154, 'y_offset': 182}, {'x': 748, 'y': 1329, 'x_offset': 142, 'y_offset': 180}, {'x': 982, 'y': 1345, 'x_offset': 140, 'y_offset': 187}]"
29,DSC05488.jpeg,18,18,18,"[['1', '1', '1', '3', '1', '1'], ['1', '2', '1', '3', '1', '1'], ['1', '1', '3', '1', '1', '1']]","[{'x': 87, 'y': 40, 'x_offset': 233, 'y_offset': 256}, {'x': 392, 'y': 72, 'x_offset': 233, 'y_offset': 270}, {'x': 719, 'y': 80, 'x_offset': 221, 'y_offset': 270}, {'x': 1087, 'y': 100, 'x_offset': 240, 'y_offset': 268}, {'x': 1419, 'y': 92, 'x_offset': 213, 'y_offset': 282}, {'x': 1781, 'y': 80, 'x_offset': 199, 'y_offset': 292}, {'x': 76, 'y': 461, 'x_offset': 215, 'y_offset': 242}, {'x': 388, 'y': 461, 'x_offset': 221, 'y_offset': 274}, {'x': 737, 'y': 453, 'x_offset': 201, 'y_offset': 250}, {'x': 1129, 'y': 523, 'x_offset': 215, 'y_offset': 242}, {'x': 1429, 'y': 483, 'x_offset': 227, 'y_offset': 258}, {'x': 1719, 'y': 471, 'x_offset': 240, 'y_offset': 252}, {'x': 70, 'y': 817, 'x_offset': 219, 'y_offset': 264}, {'x': 390, 'y': 855, 'x_offset': 215, 'y_offset': 262}, {'x': 747, 'y': 907, 'x_offset': 215, 'y_offset': 256}, {'x': 1081, 'y': 934, 'x_offset': 207, 'y_offset': 244}, {'x': 1377, 'y': 930, 'x_offset': 235, 'y_offset': 248}, {'x': 1733, 'y': 932, 'x_offset': 205, 'y_offset': 258}]"
23,DSC05490.jpeg,0,0,0,[],[]
30,DSC05491.jpeg,18,18,18,"[['1', '3', '1', '3', '1', '2'], ['1', '1', '1', '1', '1', '2'], ['1', '1', '1', '1', '1', '1']]","[{'x': 83, 'y': 19, 'x_offset': 183, 'y_offset': 256}, {'x': 411, 'y': 21, 'x_offset': 190, 'y_offset': 275}, {'x': 733, 'y': 57, 'x_offset': 181, 'y_offset': 249}, {'x': 1058, 'y': 76, 'x_offset': 201, 'y_offset': 260}, {'x': 1388, 'y': 113, 'x_offset': 185, 'y_offset': 252}, {'x': 1691, 'y': 132, 'x_offset': 192, 'y_offset': 250}, {'x': 30, 'y': 430, 'x_offset': 218, 'y_offset': 269}, {'x': 365, 'y': 456, 'x_offset': 196, 'y_offset': 258}, {'x': 657, 'y': 479, 'x_offset': 188, 'y_offset': 250}, {'x': 994, 'y': 514, 'x_offset': 183, 'y_offset': 245}, {'x': 1333, 'y': 482, 'x_offset': 190, 'y_offset': 267}, {'x': 1646, 'y': 477, 'x_offset': 185, 'y_offset': 266}, {'x': 66, 'y': 833, 'x_offset': 194, 'y_offset': 234}, {'x': 371, 'y': 851, 'x_offset': 183, 'y_offset': 250}, {'x': 653, 'y': 851, 'x_offset': 166, 'y_offset': 241}, {'x': 979, 'y': 900, 'x_offset': 190, 'y_offset': 226}, {'x': 1288, 'y': 902, 'x_offset': 188, 'y_offset': 239}, {'x': 1603, 'y': 904, 'x_offset': 190, 'y_offset': 245}]"
77,DSC05493.jpeg,18,18,18,"[['1', '4', '1', '2', '1', '1'], ['1', '1', '1', '1', '1', '2'], ['1', '1', '1', '1', '1', '1']]","[{'x': 84, 'y': 55, 'x_offset': 243, 'y_offset': 285}, {'x': 474, 'y': 63, 'x_offset': 222, 'y_offset': 304}, {'x': 824, 'y': 99, 'x_offset': 210, 'y_offset': 273}, {'x': 1208, 'y': 126, 'x_offset': 224, 'y_offset': 269}, {'x': 1580, 'y': 168, 'x_offset': 216, 'y_offset': 266}, {'x': 1919, 'y': 177, 'x_offset': 218, 'y_offset': 258}, {'x': 40, 'y': 537, 'x_offset': 243, 'y_offset': 275}, {'x': 415, 'y': 577, 'x_offset': 229, 'y_offset': 266}, {'x': 761, 'y': 573, 'x_offset': 203, 'y_offset': 279}, {'x': 1139, 'y': 604, 'x_offset': 218, 'y_offset': 273}, {'x': 1527, 'y': 579, 'x_offset': 222, 'y_offset': 271}, {'x': 1875, 'y': 575, 'x_offset': 214, 'y_offset': 275}, {'x': 99, 'y': 995, 'x_offset': 201, 'y_offset': 258}, {'x': 422, 'y': 1005, 'x_offset': 237, 'y_offset': 273}, {'x': 751, 'y': 1014, 'x_offset': 197, 'y_offset': 260}, {'x': 1139, 'y': 1058, 'x_offset': 214, 'y_offset': 233}, {'x': 1840, 'y': 1068, 'x_offset': 212, 'y_offset': 266}, {'x': 1487, 'y': 1051, 'x_offset': 224, 'y_offset': 279}]"
113,DSC05494.jpeg,18,18,18,"[['1', '2', '1', '2', '1', '1'], ['1', '1', '1', '1', '1', '2'], ['1', '1', '1', '1', '1', '1']]","[{'x': 75, 'y': 46, 'x_offset': 213, 'y_offset': 263}, {'x': 426, 'y': 57, 'x_offset': 211, 'y_offset': 271}, {'x': 747, 'y': 95, 'x_offset': 205, 'y_offset': 235}, {'x': 1100, 'y': 127, 'x_offset': 225, 'y_offset': 249}, {'x': 1448, 'y': 149, 'x_offset': 205, 'y_offset': 253}, {'x': 1769, 'y': 161, 'x_offset': 211, 'y_offset': 259}, {'x': 20, 'y': 494, 'x_offset': 227, 'y_offset': 253}, {'x': 378, 'y': 516, 'x_offset': 213, 'y_offset': 261}, {'x': 685, 'y': 526, 'x_offset': 205, 'y_offset': 263}, {'x': 1038, 'y': 560, 'x_offset': 209, 'y_offset': 257}, {'x': 1391, 'y': 544, 'x_offset': 211, 'y_offset': 259}, {'x': 1719, 'y': 532, 'x_offset': 215, 'y_offset': 265}, {'x': 53, 'y': 920, 'x_offset': 199, 'y_offset': 247}, {'x': 368, 'y': 932, 'x_offset': 213, 'y_offset': 257}, {'x': 661, 'y': 928, 'x_offset': 199, 'y_offset': 259}, {'x': 1034, 'y': 970, 'x_offset': 199, 'y_offset': 237}, {'x': 1357, 'y': 986, 'x_offset': 201, 'y_offset': 257}, {'x': 1676, 'y': 996, 'x_offset': 217, 'y_offset': 253}]"
105,DSC05495.jpeg,18,18,18,"[['1', '2', '1', '1', '1', '1'], ['1', '1', '1', '1', '1', '2'], ['1', '1', '1', '1', '1', '1']]","[{'x': 77, 'y': 45, 'x_offset': 189, 'y_offset': 269}, {'x': 408, 'y': 70, 'x_offset': 201, 'y_offset': 253}, {'x': 723, 'y': 103, 'x_offset': 184, 'y_offset': 232}, {'x': 1057, 'y': 126, 'x_offset': 211, 'y_offset': 236}, {'x': 1386, 'y': 157, 'x_offset': 191, 'y_offset': 242}, {'x': 1699, 'y': 172, 'x_offset': 199, 'y_offset': 247}, {'x': 23, 'y': 478, 'x_offset': 205, 'y_offset': 257}, {'x': 365, 'y': 511, 'x_offset': 191, 'y_offset': 244}, {'x': 649, 'y': 526, 'x_offset': 199, 'y_offset': 244}, {'x': 999, 'y': 555, 'x_offset': 191, 'y_offset': 242}, {'x': 1343, 'y': 522, 'x_offset': 195, 'y_offset': 261}, {'x': 1655, 'y': 513, 'x_offset': 203, 'y_offset': 275}, {'x': 46, 'y': 897, 'x_offset': 195, 'y_offset': 240}, {'x': 355, 'y': 901, 'x_offset': 199, 'y_offset': 249}, {'x': 640, 'y': 899, 'x_offset': 184, 'y_offset': 251}, {'x': 993, 'y': 938, 'x_offset': 189, 'y_offset': 232}, {'x': 1309, 'y': 952, 'x_offset': 186, 'y_offset': 255}, {'x': 1626, 'y': 973, 'x_offset': 197, 'y_offset': 246}]"
144,DSC05511.jpeg,18,18,18,"[['1', '1', '1', '1', '1', '1'], ['3', '3', '1', '1', '2', '1'], ['1', '1', '2', '3', '2', '1']]","[{'x': 79, 'y': 8, 'x_offset': 164, 'y_offset': 222}, {'x': 362, 'y': 25, 'x_offset': 161, 'y_offset': 225}, {'x': 616, 'y': 39, 'x_offset': 150, 'y_offset': 218}, {'x': 830, 'y': 39, 'x_offset': 165, 'y_offset': 214}, {'x': 1061, 'y': 50, 'x_offset': 175, 'y_offset': 222}, {'x': 1306, 'y': 78, 'x_offset': 173, 'y_offset': 234}, {'x': 88, 'y': 345, 'x_offset': 179, 'y_offset': 215}, {'x': 394, 'y': 337, 'x_offset': 175, 'y_offset': 231}, {'x': 653, 'y': 350, 'x_offset': 159, 'y_offset': 228}, {'x': 856, 'y': 361, 'x_offset': 169, 'y_offset': 215}, {'x': 1083, 'y': 404, 'x_offset': 159, 'y_offset': 212}, {'x': 1301, 'y': 422, 'x_offset': 150, 'y_offset': 215}, {'x': 96, 'y': 693, 'x_offset': 158, 'y_offset': 203}, {'x': 638, 'y': 698, 'x_offset': 179, 'y_offset': 211}, {'x': 379, 'y': 688, 'x_offset': 172, 'y_offset': 220}, {'x': 877, 'y': 723, 'x_offset': 181, 'y_offset': 226}, {'x': 1122, 'y': 731, 'x_offset': 155, 'y_offset': 220}, {'x': 1304, 'y': 734, 'x_offset': 183, 'y_offset': 229}]"
133,DSC05516.jpeg,18,18,18,"[['1', '1', '1', '1', '3', '1'], ['1', '1', '1', '3', '3', '1'], ['1', '2', '1', '1', '3', '1']]","[{'x': 57, 'y': 43, 'x_offset': 160, 'y_offset': 202}, {'x': 308, 'y': 53, 'x_offset': 149, 'y_offset': 200}, {'x': 540, 'y': 43, 'x_offset': 157, 'y_offset': 206}, {'x': 778, 'y': 51, 'x_offset': 155, 'y_offset': 222}, {'x': 1004, 'y': 67, 'x_offset': 160, 'y_offset': 210}, {'x': 1218, 'y': 64, 'x_offset': 166, 'y_offset': 213}, {'x': 23, 'y': 367, 'x_offset': 170, 'y_offset': 208}, {'x': 287, 'y': 368, 'x_offset': 155, 'y_offset': 222}, {'x': 535, 'y': 383, 'x_offset': 160, 'y_offset': 200}, {'x': 766, 'y': 395, 'x_offset': 152, 'y_offset': 205}, {'x': 1012, 'y': 421, 'x_offset': 155, 'y_offset': 200}, {'x': 1217, 'y': 424, 'x_offset': 170, 'y_offset': 195}, {'x': 9, 'y': 701, 'x_offset': 162, 'y_offset': 206}, {'x': 262, 'y': 725, 'x_offset': 166, 'y_offset': 205}, {'x': 522, 'y': 733, 'x_offset': 166, 'y_offset': 213}, {'x': 753, 'y': 746, 'x_offset': 173, 'y_offset': 202}, {'x': 969, 'y': 762, 'x_offset': 168, 'y_offset': 213}, {'x': 1210, 'y': 771, 'x_offset': 166, 'y_offset': 203}]"
